Engine Size,Age of Vehicle,Speed,Acceleration,CO2Emissions
4.785005508,24,101.6265489,0.460767086,248.759979
2.91336599,14,79.33025606,1.025157917,78.33460669
5.375156289,0,99.14564543,3.866789408,436.3215693
4.173151357,19,25.00108372,1.119542206,171.7981161
5.476094375,2,46.54951565,0.4626491376,355.7102098
4.042227618,22,76.9003552,2.986016411,443.5152134
1.482697454,4,104.9725599,2.739682581,291.2616774
2.410396898,4,79.25633548,3.039469645,338.3004717
1.849333731,3,100.682635,3.091527482,203.0819356
5.525897788,16,56.8739419,2.500986729,376.9425726
4.75408035,20,86.07644852,2.468869603,345.4715665
4.317271518,19,117.5976968,4.620827826,250.1537362
2.365024862,13,18.41862686,2.669408624,335.5709702
1.757032815,25,111.2304831,3.086501012,168.1968331
4.733545658,28,62.68367374,1.33484696,346.0191925
3.265621319,7,77.18616369,4.355466004,352.7336772
1.974105671,1,105.3442808,0.1218404633,250.1994747
4.006434286,7,49.15850071,2.786133811,162.2180608
1.009736031,0,50.24310899,1.919251476,411.3796842
2.496085321,28,63.26182036,3.019520978,389.3572302
3.236496372,3,2.29225014,1.800860249,75.69133432
1.569383337,18,59.59994171,3.588439559,272.4206982
5.920203283,4,34.9304718,0.1016572149,91.44993079
1.887306296,28,111.3545019,2.029447194,193.8032412
1.477836276,4,10.52823585,4.156317999,240.0076169
1.858381344,20,55.11845544,1.251003589,129.5988004
4.799117892,27,113.6961804,0.2637543919,261.0060758
3.012629428,19,108.12423,2.482620373,367.7995389
3.740162887,23,84.16181308,4.882667303,246.6344702
0.9092476163,18,70.72332624,0.3207928077,155.362906
0.9790428046,11,33.68771246,0.3502824637,236.6682186
3.118292859,19,44.03485353,2.975582825,316.5830592
5.046607265,0,10.81618377,1.250338564,471.3765427
5.403242169,6,94.33299573,2.051156168,274.7501564
1.250874151,16,38.86437215,4.152535765,449.5383482
3.599488131,1,80.13382788,0.9942434209,493.0501866
5.548794369,10,42.91137326,3.596499685,301.5582935
2.817458323,6,55.71965297,2.522427566,116.1810079
5.113742323,16,66.60029669,4.524788462,443.8908244
1.495217403,26,96.22228901,4.864810001,438.0603369
5.664051346,2,25.3387653,2.424803928,440.8522596
4.707401251,28,47.85184642,2.923235296,477.7470817
5.694938842,21,15.60978863,3.729212704,174.3959562
4.318409614,5,9.091260591,1.593370709,200.0437501
2.689700446,21,72.56092274,1.133701753,359.1936461
5.678542097,10,22.69092532,4.823425862,303.7565065
2.232947237,28,7.175921031,2.163076956,440.7660966
2.527297115,17,107.6517517,0.007954132579,164.5278326
4.444203774,17,64.11773037,4.188591493,346.2842432
4.779644758,21,16.15538489,2.998320806,473.1844344
5.632898116,9,6.411135294,0.8427928136,147.1423311
1.864972527,4,14.38320641,0.1506984659,188.0958372
4.949589783,29,56.56046884,1.457412155,233.3379991
4.640439478,22,80.21583062,4.639435477,89.19256248
1.131731693,22,76.953609,4.66745585,129.5913693
2.813560334,20,17.33077035,1.555017432,221.9421334
2.270380377,23,76.01867422,4.179654964,83.4770207
2.383350207,25,48.58387491,2.209226616,213.1900958
5.911323774,21,55.76925412,3.271723746,159.8638042
4.14244255,14,96.17164875,1.672219379,439.0297749
4.531916021,20,39.89992472,2.579862981,323.8220937
5.878411714,19,17.63988566,1.468897233,454.3205131
2.761449269,22,104.814376,0.3055718118,141.2991398
4.969568876,3,25.4556691,0.696890931,86.74589383
3.059561009,20,35.28358447,1.453372472,209.3212398
5.321575093,20,84.79080707,4.88126892,75.39134303
1.739419215,0,82.02603805,4.828360751,447.5813248
5.727968121,14,96.04800255,4.138316712,134.6684138
1.937612884,16,22.06399697,1.162530255,113.4826255
2.496346636,18,42.2735872,2.208010703,404.5018701
4.732199617,13,15.10598867,2.198914192,370.5832225
2.847526736,26,64.92469766,1.934866224,75.63021264
3.962699159,18,35.1084711,0.2244015254,279.3043599
3.111782206,17,82.67227692,2.672636871,251.9824502
4.660323673,27,0.04132415814,0.3640599606,224.085912
1.987322512,1,7.161959815,4.009593404,107.0150711
1.103981534,5,51.90723606,3.456535714,404.3084093
2.359632867,12,114.9820987,1.763685033,157.9801077
3.266405057,16,106.9021665,3.235681911,256.2058891
1.673704271,5,119.2810834,1.165185033,446.4789376
2.644945906,20,50.01962698,1.326250325,193.2091043
2.879911695,21,5.588218353,1.570667585,66.07949396
1.098437587,4,36.71473704,3.985058,450.1095991
3.833197691,6,81.09250226,1.053456734,272.2507943
5.398585825,0,16.21965717,2.813906137,273.6783116
1.589063147,12,35.99666145,1.002335572,298.1370887
3.90860167,18,6.739939745,1.425187125,130.9702933
4.256643866,21,56.99604461,1.177406465,371.6987548
2.980540338,0,25.07048132,3.225023355,154.1216016
4.445707454,12,10.94976323,2.633644722,185.5166778
2.935804026,10,49.34589714,3.60649573,334.0350415
3.424113897,26,42.14704852,1.099717187,387.3902902
0.8382358317,6,64.50212843,0.04574267863,378.7775956
4.396944594,19,89.88463864,3.402547836,87.41720873
4.238981931,2,13.50824837,0.5742697925,389.559695
0.9996845621,25,94.93507083,1.231526122,348.2264458
2.714900558,24,3.154797585,1.528430762,322.2931893
5.890965572,0,53.1722283,3.734010461,485.0934136
2.987830125,7,70.49163443,3.129459053,206.0715525
3.410116107,16,114.8398408,0.9213271826,357.3887977
5.531636822,12,68.87076322,2.989439053,307.9552601
4.529761755,13,19.04990319,3.540739976,224.5819694
3.826764682,4,62.10501664,1.944486014,404.707826
4.948584343,25,47.49407366,1.22976457,231.4164795
5.294704586,23,57.52266811,3.394913865,301.3500652
3.175817973,21,23.65164176,3.054456001,302.2822512
3.270563498,22,60.09924508,0.3895607924,280.097439
2.807464865,26,18.00477171,3.333398201,255.8309986
5.826871928,23,89.28516968,2.442589664,125.5006008
4.425264522,28,71.26875123,3.766844785,158.3805933
1.232759944,5,9.423322991,0.9535877094,105.5763201
5.287390041,26,106.7537362,1.29108209,375.5710278
3.298911692,21,73.96555255,2.716563695,384.9325915
1.157520313,26,37.93284662,2.408667639,337.3380376
3.658529727,5,5.477087943,1.931826855,462.9394136
2.969254251,20,75.86720349,3.730166572,169.2338591
5.364296905,7,44.81283136,2.823757818,419.4607573
1.860771939,12,108.9141726,3.551359269,133.6251549
5.097615969,17,4.185339926,0.7662748116,80.52019638
3.699981194,22,4.692292241,3.644941476,50.05797113
1.083973577,3,113.9159144,2.307640541,311.2850139
5.853595567,16,115.7848735,0.1688396784,400.4331373
3.465599269,28,3.329067213,1.17245777,420.3438703
2.312559642,4,85.92398819,0.1287819587,261.7945348
3.240915578,2,26.57938228,2.28437261,76.42423088
5.260860474,3,84.16713195,1.629398803,66.09306202
2.385496247,22,104.2479356,4.9372478,462.8082101
1.801917262,4,12.09977746,4.342520585,91.82316253
1.471170484,13,28.65197001,4.128354302,403.0991486
2.348868872,14,2.889320199,2.505582745,81.30518835
4.856250053,19,5.259581453,4.035437497,132.5067527
3.252457099,16,3.554142986,1.334348237,123.2900049
1.982904339,5,96.08188277,2.803247339,174.6982455
1.664161998,26,35.79512141,1.964590307,232.5334774
2.530193278,9,59.18537275,0.8567095576,106.1266949
5.687606739,21,94.54131163,0.3630671568,487.9214644
2.583738905,22,59.39323952,2.791091915,50.90149139
5.938245195,15,51.50352751,0.4881956744,397.4533097
3.32319837,16,1.388784779,3.590015483,286.9286261
1.731652375,13,68.1647403,4.607342394,88.50942644
5.433928477,19,14.96916938,0.8105305486,104.0143431
3.19384794,11,91.75778889,2.354692893,315.4996504
4.490290986,8,30.92852686,3.693872965,191.864026
5.915300233,14,80.9024893,1.434198305,252.5852315
1.060911822,11,77.54682334,4.603822598,297.1350998
1.302811711,13,74.00107235,4.442327794,308.0066601
4.546375056,25,32.0342409,0.5187717786,312.1747995
2.265490017,21,32.05077326,0.1369988577,81.52278784
1.758367264,17,103.5657652,4.882292415,383.2153403
1.004681775,19,1.536879916,4.782375124,182.0768734
0.9136029023,5,21.78271601,2.111428022,101.493898
4.827325136,3,73.22051012,0.2528166205,95.9904023
1.499053822,25,98.04555053,3.094377764,156.6570331
3.232147203,22,43.00146104,1.467050537,332.9059611
3.950663439,11,78.41321503,4.683614935,262.3653298
3.027429363,12,66.85877035,3.973309625,98.18334934
0.9409545921,18,7.744812538,3.247968921,64.55870434
4.874207813,21,74.61002363,1.422519238,61.09955914
0.8546687676,12,97.66841667,3.506342897,239.4913175
4.761827451,11,119.0937984,1.445841334,404.6625178
5.445183368,19,3.556808718,0.1881549208,308.1332975
3.050767589,2,79.20698071,2.542172938,414.3552658
3.58482086,27,49.74594638,2.443422724,193.7248645
3.280313642,2,1.174546645,3.815029865,113.1534784
2.823884817,13,73.72331325,4.328369412,411.3507231
5.414607584,17,14.69127583,1.772342443,377.5287765
5.448454255,26,45.42802202,2.247365051,315.098261
2.546245096,18,31.3640511,2.352002098,449.4919839
3.998362721,28,43.33960827,1.621120422,333.8060476
5.619919323,27,59.12346978,3.716934618,286.6169771
5.802704194,29,43.1051439,2.610505926,276.039523
3.44658701,9,66.32782447,4.569778872,327.8187677
3.154688987,16,28.63796283,3.251553859,282.4813988
2.249210443,14,76.24341209,1.059482794,172.715606
5.786133741,18,102.4515605,0.8240432437,479.2426297
1.542634383,8,26.88804563,1.86192169,481.1277158
3.815113795,3,60.9452659,1.734632701,125.080717
2.269261391,14,77.84277415,2.035659124,288.7676687
2.25084311,18,67.75513575,0.9179553515,405.3271452
2.905836654,15,43.87793354,4.89111335,74.64910052
5.993723266,7,77.06396496,0.7285488643,105.6032238
1.085824796,16,3.389544745,3.263243871,295.2018475
3.808417455,20,44.38874784,0.06534617532,62.75273155
1.229375222,0,63.91346576,2.034805192,424.8462939
1.603508316,6,2.47357906,1.545916995,442.9246385
3.085727297,20,60.91785956,1.910123189,381.3397463
3.454392683,17,78.51053529,2.490386724,420.0622917
2.145720523,11,91.10492373,3.001875008,352.2707494
2.445577081,15,13.60488977,2.917556724,113.8400058
1.252228505,29,118.867785,3.153568351,63.43453657
2.376742876,0,72.74012416,4.222738413,431.6379962
5.826103885,26,43.58325511,4.433585778,368.2223679
5.712478385,14,29.89114253,3.686251503,229.3076684
2.541367109,6,68.7476234,0.3947112146,408.5766847
3.768440469,27,105.8053977,4.806461958,73.97599796
5.529896034,16,62.46784754,4.736990432,193.5885943
0.8321558777,2,79.37664667,3.558518973,203.8323912
5.015554566,10,42.92357274,2.587195357,97.19380699
5.731521675,5,46.57827457,1.253091792,383.7634574
1.274893819,5,34.34101269,3.781755697,399.8871011
1.639527967,14,84.67647532,4.389300894,312.4267165
5.795880774,6,43.10250641,3.325938004,238.0359848
3.595208747,10,22.88596848,3.145363164,323.1736035
0.8738224993,29,44.32806854,0.9650235229,454.2721101
2.139686394,26,102.4592649,1.788982614,210.9884056
3.139707106,16,88.59024523,3.61568111,200.4112313
4.403126337,22,40.15690134,0.08449369426,330.2278431
4.612433966,17,108.8170758,3.206321386,357.637184
5.976191867,21,8.979916214,3.833351505,255.9869463
2.295058237,28,5.97045497,1.673522431,436.8039558
3.59874453,23,15.29644257,0.380838846,208.5297499
3.573282449,28,13.9745707,4.095596894,338.4127702
2.909355349,20,10.5401178,0.7091841474,350.5081401
1.679641848,25,79.36111344,1.85400553,182.6688189
5.882774129,18,72.10108556,3.536270525,58.48313213
5.237249371,26,77.71266127,4.084929938,421.9755154
3.391331747,7,82.6039265,4.311909592,267.0881675
3.936876198,23,90.8255703,2.652085958,92.95478916
1.981757479,19,24.8612313,2.379358482,480.9018627
3.627692766,7,74.67642159,4.241586385,183.3921545
4.413844692,20,69.60583912,2.815385475,263.5102683
3.478868548,28,113.2392031,2.893253642,267.8301214
5.949482887,10,27.88412691,2.16986684,216.8599873
3.978976612,20,7.046752125,1.86406986,118.2122032
2.729063305,2,78.41940837,2.402704286,366.9311824
4.815190544,22,88.82074083,1.824237468,137.9687863
1.68640506,26,33.9835207,1.71773225,357.0465472
2.799482231,13,68.50181171,4.96832171,410.9485898
2.604186542,26,7.144327864,1.68106747,60.40944474
3.045396895,8,115.2053809,1.281918738,379.3030888
4.865255095,24,13.1909968,1.769620449,337.1149255
3.317699767,0,8.108464338,2.953906703,138.0979574
4.928875141,0,5.293219139,4.554952433,329.0869114
3.797742296,25,51.27262878,3.939321251,239.3472382
2.57876106,27,11.65916921,4.211205695,88.06638397
5.011889467,11,89.35778891,4.295043053,285.6596974
2.039106287,10,107.8648993,4.602641982,487.9784495
1.966791495,20,31.22627188,1.175356165,341.9645951
3.423415205,0,75.45277431,2.291830155,198.7451152
2.156416079,19,5.080613641,1.925988333,303.5757397
0.8472525817,11,46.3877366,1.909384973,382.01057
4.171147142,16,35.15305361,3.261418259,120.308892
3.457687872,14,27.43429157,2.009015302,287.9728981
3.116692635,1,77.36681876,3.08165153,278.0892054
5.828236276,17,15.62735356,1.911396819,219.4512158
3.770235757,15,103.2852628,1.555640914,386.1795182
5.289844205,3,79.78030876,1.765385892,304.2548372
1.525141228,7,85.28822144,4.01878528,364.5032077
3.759873608,1,112.241317,3.005255181,318.1825666
5.313494059,13,113.0847446,4.869988665,401.4228886
3.832149938,24,66.19827886,4.163281132,335.2690007
4.533673726,14,59.44557807,2.428903042,354.9836403
2.734626553,27,40.24579299,1.211881675,151.4741691
1.280737489,8,85.86859322,3.369545557,430.6408887
3.181081535,1,64.58506644,3.633230137,119.9181014
2.851292832,16,111.9450096,2.320879899,202.9173413
5.308712948,25,28.63511385,1.149610662,450.2326462
2.068775572,9,37.23032235,2.786191589,98.86344937
5.827017983,8,37.93085369,1.269146262,440.005497
5.782318223,1,96.71981455,4.699991588,263.9143785
2.087684544,23,11.88483982,3.14442124,132.6140037
2.609870168,29,54.67789452,1.459654808,381.7370901
5.456889853,18,51.30968844,1.078653442,177.7468236
5.826435549,16,8.776754522,3.583616417,355.0591382
3.105883335,10,49.29563983,3.538966401,405.9030084
2.469184637,16,61.60535799,2.985661158,306.1979662
3.535688869,9,7.812563101,3.071505126,403.6993895
4.376399873,17,61.18345541,3.019345014,470.7708186
2.22206748,22,115.1085486,1.800517234,297.680789
4.629660508,27,117.4697188,4.68707205,118.5658487
1.068618257,5,63.80157343,2.396392321,369.3207558
1.056331362,15,61.81163191,0.1016395007,234.5331128
2.808696067,27,34.26097997,1.741806712,289.0862582
2.638060599,26,119.6538566,0.6514128932,332.0669126
2.44129272,17,32.90750052,1.816918955,372.871697
3.353302766,19,54.34815605,3.041312425,337.9066843
2.467814628,17,0.3520869363,0.1133223726,154.7916159
1.799741176,0,41.90787491,4.351002656,386.6746612
2.409241655,27,8.572836073,3.051545592,413.303942
5.869502219,2,89.25897245,1.476859381,66.95303485
2.937789768,14,67.32173436,1.55602587,188.6644955
3.11250644,19,68.66062527,2.328340883,490.009258
3.798033948,9,34.38135431,1.24045903,129.9772485
5.913371996,20,97.78755483,0.0217096388,132.2691054
2.056326637,4,0.3925110398,0.1327872409,316.0960234
4.342666975,14,40.0321415,1.78870336,202.1728163
4.523120406,22,79.13969886,0.621108383,345.7045048
3.958086967,13,108.9507045,0.1118183732,168.1903003
1.260607366,14,28.15391483,4.29634635,241.7003407
4.319735834,9,64.93200621,1.370686568,499.2946272
1.133292497,23,64.55897046,2.515612886,218.0483363
3.899941778,8,104.9009243,0.897045421,88.77462368
4.645822122,11,6.062026747,0.2336248612,384.0962717
1.897043431,6,50.93706733,3.724331497,314.8593286
5.176434439,4,21.89588098,0.6247842732,250.0606498
0.9578397888,24,2.583912036,0.128584512,458.9244217
5.187826891,23,17.64371286,2.936151641,115.9822961
3.193711063,9,117.1764807,0.06733786211,270.3797833
1.931457288,24,25.78182114,2.181429724,136.3035755
1.495646354,25,112.2036928,1.444180242,87.57257314
5.757197271,7,24.63052112,1.597089925,249.0591748
1.177861055,21,111.7554273,0.01949521557,476.3061429
1.835285784,19,78.55451222,4.821730402,374.9301372
2.608676207,24,13.5862293,2.584815512,155.5297747
4.025221215,15,69.82981862,2.862560665,258.1803346
3.632965643,11,38.2216845,3.330612425,408.8532887
1.453346161,8,45.97837872,3.987608955,137.9361094
2.306585515,9,52.82051494,3.039545582,141.6634505
2.04150921,15,50.7248427,3.810990527,131.46368
1.910422843,9,79.69306686,2.243676472,323.3493849
2.93795055,8,92.20416823,1.856375702,63.02792164
4.460963553,29,39.5013227,4.115669537,314.4295946
1.930755248,25,110.9236754,4.326552621,421.4163884
2.706730174,2,112.6159577,0.6890333489,402.1934711
2.83277062,26,4.882852458,2.713300935,350.0740827
5.877573953,27,1.789054666,3.418212152,148.7715591
5.764265056,18,51.00795962,0.4179936832,417.3877483
4.96071543,10,70.87743012,4.647984084,480.8594152
2.056626388,5,33.34856969,2.600548864,132.7020481
1.153794033,5,31.12965013,3.227287087,459.6477152
2.447901516,14,81.40005957,0.8912137405,433.8449992
2.187331657,28,72.20451416,1.32217345,490.6760545
3.430814161,14,20.057625,0.6050060834,193.6740791
4.844185132,12,106.1401156,1.319993609,470.3321951
5.263279282,21,81.59712842,2.461983826,130.7830854
5.193293244,4,43.5091499,4.168147997,128.8296102
2.670312918,13,82.0349628,2.668617075,98.14486751
4.373618586,20,13.51837041,1.222317991,242.4974429
2.426737827,1,56.19073495,0.2231053745,55.48206951
1.116708825,29,20.27812915,3.10984918,221.604781
4.448139381,22,4.971749535,2.100799487,331.6667651
0.8511032734,11,40.59915243,4.921769334,85.21764728
2.927749455,19,18.08825802,3.898799427,418.3137158
2.5127722,13,76.02215483,4.041814096,181.724068
4.4055632,18,80.88814728,0.0611751144,70.90499356
4.784476458,23,17.84307675,3.888976665,218.575328
2.381292107,19,2.953560672,0.9730665534,112.2965202
5.020460475,14,95.1372674,2.928979361,407.8761526
2.328367155,26,0.2468424874,2.237107862,200.3032852
3.120897072,19,41.2695707,2.858019253,102.656873
4.58049634,23,59.34999577,0.6672176471,254.1469384
4.403185192,16,98.23706262,2.284458407,253.3894945
5.934316056,24,100.6270371,0.1847234298,174.0242762
1.970837326,13,86.99273287,0.2049967408,197.1483938
4.24405315,22,29.6637147,3.288690654,395.9774912
3.970345923,27,86.42243212,4.758491867,337.4260365
5.558511963,17,29.58470375,3.886964594,146.5958765
1.613083137,26,25.75298301,2.345778903,476.6829572
4.709350451,27,65.65535451,0.2793537005,187.1258864
3.754996805,21,81.46253326,0.2251007473,290.0477183
2.228262523,23,6.366211909,0.7894613055,307.0042683
3.267061554,26,7.202712135,4.87905252,146.149802
2.535638305,4,94.10048242,1.993305332,181.0514215
3.812429694,21,103.1396701,4.217036459,266.3121869
5.422803176,11,72.53290996,3.525712195,165.3447054
3.760385919,9,51.45936116,3.027143296,187.5327922
4.084956575,7,101.4379776,4.739130558,325.9174273
3.497488805,28,87.45804393,1.152057853,380.1895145
1.066060634,5,69.55130381,2.274448312,410.4412552
2.010864496,27,38.37085463,4.323614828,104.7739122
3.358408993,24,23.7594074,2.758806538,381.6488696
2.413223475,14,50.24076471,1.232225698,471.3645601
1.745170708,11,34.41870912,1.044582084,311.3301535
3.421490778,24,40.71103053,3.764405005,322.106103
2.478610926,24,61.87572664,0.06394447126,479.8955919
2.142159745,5,20.29127483,4.570960387,441.2445189
3.212724171,11,96.74120161,0.09208994058,300.9511367
1.493078142,14,17.46353541,3.154945234,394.6322924
5.624277812,11,57.71923673,3.023739807,131.404553
5.312050909,8,89.51656057,2.892055755,235.9012375
4.479627046,18,58.20248492,2.371715254,371.9341668
1.352311903,20,43.32264763,4.262151663,179.862215
4.834561723,1,56.9869567,3.296664351,254.2539348
5.001378106,27,101.8404839,3.909311407,127.7275743
4.792376012,12,118.8518038,0.5776090299,454.0114234
1.392622613,12,75.73719471,0.2494931873,453.0507646
4.148321377,7,95.21328512,0.1426425446,265.2616629
5.138488938,26,1.738642339,0.7360299274,136.4022832
3.802237686,12,105.6437291,3.335039451,355.6450592
4.161318351,3,114.4859712,2.470108779,146.0907303
3.183490093,5,69.02032101,3.761261281,152.8675706
3.549278063,5,90.45658345,0.9586516837,487.4209341
0.9787596634,20,61.52936916,1.83481521,94.79360521
4.122607714,11,34.34444885,4.442487743,220.6588086
1.223525507,11,102.2697566,4.67857273,299.6936083
3.062075891,16,71.62040544,4.608645775,98.50550279
2.321806508,26,69.52597005,4.091525221,67.52439443
3.636225341,6,79.09586446,3.441179393,294.0520905
1.493764945,25,102.7203799,4.56838947,101.5516657
4.39654569,14,87.82873509,3.570907959,163.0261152
4.934059992,23,25.33490331,4.769681244,273.772859
1.649443139,16,56.01882533,0.1239416602,206.374035
1.342428054,9,117.6357998,4.608210429,369.7501158
1.55668051,22,66.54728565,2.778702681,483.1043554
5.361063322,19,112.5894424,0.5589887591,388.9364398
3.546584161,5,97.60433836,1.074556349,499.996419
3.229757179,8,79.92281302,4.26079642,225.0107148
1.354901459,14,41.92382432,2.530584774,187.3573941
4.177691235,15,36.5183217,4.914088617,145.6633816
5.313597878,20,77.21052784,0.5876555475,448.1950956
5.10656652,7,51.9073489,2.06251732,225.4710766
4.055484487,15,95.85043474,1.659372215,369.9238941
1.191449327,4,91.25480874,2.58067718,353.6496755
1.384464541,17,37.45565841,3.167189094,75.68359721
1.056406733,19,84.32745397,3.308147347,445.8407958
2.138891926,13,59.34602281,0.006479399559,268.9407973
1.505439629,1,38.7950521,0.4448021689,150.5966936
2.152249809,22,49.55599113,0.1753191683,490.5891108
2.80230189,22,107.4422241,4.322995732,388.9203457
5.703510477,29,43.14212305,1.566461266,327.5302313
3.973955511,2,34.4879128,1.835317209,494.7692756
5.141863686,13,42.21686649,2.251856245,390.4640334
4.493827804,28,25.75421235,4.246521986,104.5148729
1.385016279,6,65.35619849,0.07083130481,496.0162064
4.626786113,14,17.69237236,0.5930913719,318.9204547
2.230514184,16,98.09325437,3.425815611,184.7459336
4.123360804,0,27.06962967,4.819462614,417.884282
2.573002263,8,71.7666033,3.213932106,71.56390387
5.987895769,21,15.00305987,1.305617342,344.4649037
2.170467693,28,117.4143778,2.599322144,121.6729086
2.251478448,13,54.54905507,4.874902378,89.39422348
5.639495729,15,98.66056089,2.640382733,209.2928171
0.9281509041,27,92.23774028,1.867538149,210.3635564
4.422782737,20,85.64316566,1.917127774,320.2369827
4.571697232,12,99.28378454,4.835167543,304.445589
5.149168603,5,12.05563304,3.594582634,359.5765671
5.867084415,21,81.4196637,3.435864278,128.3484966
5.87312998,0,31.89926823,1.160271608,441.8885309
1.139439139,20,94.30459969,2.797423189,436.4032081
5.073564478,24,114.8242512,1.783725993,147.3226323
4.160811655,3,108.1787436,1.201007629,263.1083426
4.166179099,2,13.7942667,4.47776143,269.6068782
1.467419618,16,44.34629048,1.915779044,464.5569979
4.180973266,29,43.71873086,1.413935812,457.5284988
5.908909419,1,14.67555196,4.658601983,80.36038091
5.541456562,18,11.7751264,0.9867319823,481.1134949
3.083479436,19,46.1868162,3.727523924,80.85294224
1.007729461,22,119.0485861,3.263735722,297.3072899
2.683926148,21,68.27311813,4.602422142,190.216917
5.09722962,26,74.61379543,4.160235688,225.7087431
4.447795328,7,56.5222692,3.52647609,332.0226104
3.188587009,29,79.47966628,1.572858303,312.7170387
1.086527983,24,114.7994497,2.477845056,125.369932
3.019852585,14,70.64375443,4.722478807,486.4018031
3.238929687,5,7.804615167,0.1160131529,62.91241722
5.628488771,22,59.1468683,3.971659119,204.5201841
4.133647739,19,119.1301528,1.259051752,410.6205868
2.420595167,1,46.48832647,0.9250847165,432.9213686
3.531654975,24,71.26574847,1.161123072,408.7806142
1.143487601,24,12.79641161,0.2987549575,217.6244816
5.857354825,14,16.94165985,4.959899121,353.0299597
2.67231149,19,104.9617744,4.349345716,393.9348579
3.284910246,11,36.04135539,2.605279843,310.0791754
2.647476666,2,36.6541528,3.575515893,355.5580053
4.349060997,9,46.46555952,2.782976815,299.1312502
4.243607223,13,115.9774407,4.057894722,74.72733573
4.519676015,26,10.12685952,4.223825958,172.978552
2.194344794,21,98.25169231,1.163952141,366.192973
2.441476102,29,40.98694518,2.298738853,158.690255
1.451306402,13,101.9361631,3.174238671,254.959525
4.208651854,2,119.0106779,4.892204153,290.5757735
1.006945062,0,41.84008923,3.413446895,351.9368752
3.907948145,19,15.52276395,4.488175054,166.6148974
5.322418601,0,17.32505976,4.230560255,317.8468042
5.432327171,1,91.04890691,2.910315318,318.429256
3.134996354,18,17.39058628,4.4682768,430.2607722
3.188379179,23,31.25058822,1.887108639,298.4214762
1.200239752,9,24.52780124,1.896417652,182.7845308
4.287978132,3,42.68142768,3.904828216,285.2164
5.070548986,3,8.923989018,0.6727183282,98.27448367
2.072206284,12,102.8090979,1.529126087,323.486941
2.990764584,25,103.2175574,3.042862254,462.2589095
5.161964551,8,49.55194782,2.100327994,288.4146426
5.361026432,6,73.45050828,4.703618549,181.475711
2.064535897,15,77.03418851,4.792530348,232.4867462
3.6629673,17,89.91097384,2.512906544,455.836064
1.800964383,2,62.48281051,2.695309452,415.8800911
1.329769574,19,61.24032545,3.623135459,411.4289391
5.537826607,19,75.75645328,2.286324626,303.8359286
5.066639022,9,84.36580748,0.9504923397,228.3858423
4.752181489,23,41.60284524,3.734845843,109.5952683
1.053584858,25,39.64445679,3.688929447,489.0263059
5.187389722,29,32.36620849,1.224905517,130.5964254
3.077829195,25,65.86158664,4.164582599,163.4533378
2.580454641,21,43.21868275,3.068245982,393.917681
3.641677077,15,64.83759212,1.181508052,207.8382234
1.275036862,2,48.7181719,3.260195721,312.7408346
4.734562057,10,100.4081019,1.168047631,392.7386418
3.8286624,24,8.775628769,1.32616477,300.2546357
1.770268504,9,68.66527123,4.240046534,270.8237391
1.778807439,15,69.07485007,4.647457846,72.81605236
1.758092988,7,46.04607726,1.284413292,269.4457378
1.096412415,8,50.52250735,4.640255185,254.7619816
3.856551937,14,96.01576331,1.193994233,446.2303855
5.169810523,20,33.68084523,0.5863368277,251.3267686
0.8909907127,2,104.568455,0.2911193904,333.4742708
1.054824154,3,107.5611965,1.210566204,398.1800574
3.778405439,29,78.07431653,1.926232703,260.471732
5.061377564,12,92.74292564,4.637741901,167.3849432
2.499042231,11,73.5537034,1.210789999,452.2790131
2.617994874,20,63.03109365,1.827326725,452.983094
3.901001787,8,116.0013305,3.670779374,454.9259601
2.225907023,24,33.91859571,1.51037044,172.7489926
0.9383635036,13,18.4981136,3.421840758,191.9566981
4.623188294,18,34.49824358,2.160389096,463.4584553
4.053379547,6,73.75507301,0.9822247633,106.6024986
3.819931195,15,22.22201257,3.670294505,345.1465423
4.656757471,21,109.0576852,0.1351941668,181.5430677
4.311200355,19,49.32292808,1.461674125,374.5879685
1.870586339,4,101.9955454,1.780907696,425.1491216
2.632901444,29,29.90838534,2.291091275,233.6518598
1.455772737,9,37.58020261,3.39934616,118.0209694
1.47525647,17,7.106807661,2.297024971,379.5062281
4.316217881,10,30.93212306,2.971620561,75.07747497
5.264720556,6,58.83765828,2.978895392,56.74667256
5.806209436,13,113.5364301,1.866358249,444.7354655
4.067405011,19,46.66835687,4.669856329,417.5633675
1.757326881,17,76.76926554,4.779269154,311.8797752
1.349381796,10,51.3252141,2.90925442,349.4187375
5.026825052,21,5.615022092,0.3584544015,478.6716839
3.809533677,26,60.42391511,2.455637821,78.24485101
4.015082109,11,7.909637604,0.922096634,147.4670657
4.863602862,17,106.043991,2.416072609,378.14114
4.457041584,25,90.36443543,0.9424157725,168.8160778
5.139182915,1,45.43817655,3.519276228,143.2681767
1.092312308,22,76.82623994,0.4021456003,248.9914329
4.687107311,0,13.44337864,4.766520382,375.66407
5.224434338,22,84.30659844,0.9768794472,144.7349638
2.287902221,9,98.72788908,3.30328168,243.2953073
4.130325825,20,98.60947782,4.584811754,283.4676668
2.433642732,0,34.11330572,1.23943157,127.5012147
5.781449546,5,31.64954343,4.671484495,264.5545995
0.9738025767,6,62.56772255,1.943373328,439.6442949
3.814922788,16,116.1326594,4.802654086,385.7293885
1.665818445,8,110.4627573,4.856819291,276.5514123
